Pregunta_ID,Modulo,Tema,Nivel,Tipo_Relacion,Pregunta,Respuesta_1,Respuesta_2,Respuesta_3,Respuesta_4,Respuesta_Correcta,Estado,Fuente_ID,Evaluacion_ID,Estado_Validacion,Estado_Uso
PAT_00139,Patologias,Artrosis (desgaste articular / osteoartritis),Nivel 1,Patologia_Descripcion,¿Cuál de las siguientes descripciones corresponde a Artrosis (desgaste articular / osteoartritis)?,"Disminución del deseo sexual o alteraciones del bienestar íntimo que pueden afectar la satisfacción durante las relaciones sexuales. Puede estar relacionada con factores hormonales, emocionales, circulatorios, metabólicos o alteraciones de la flora vaginal.","Trastorno hormonal y metabólico caracterizado por alteraciones en la ovulación, exceso de andrógenos y, con frecuencia, resistencia a la insulina, que puede afectar la salud reproductiva, metabólica y cardiovascular de la mujer.","Enfermedad degenerativa de las articulaciones en la que el cartílago que protege los huesos se deteriora progresivamente, generando dolor, rigidez y pérdida de movilidad.","Dificultad persistente para lograr o mantener una erección suficiente para una relación sexual satisfactoria. Puede estar relacionada con factores físicos, hormonales, circulatorios, prostáticos o emocionales.",3,APROBADA,P015,,,
PAT_00140,Patologias,Artrosis (desgaste articular / osteoartritis),Nivel 1,Sintomas_Patologia,"Una persona presenta señales como Dolor en rodillas, cadera, manos o columna; rigidez después del reposo; dificultad para movilizar la articulación; crujidos o sensación de roce; disminución de movilidad; molestias que aumentan con el uso de la articulación.. ¿Con cuál de las siguientes patologías se relacionan?",Espolón calcáneo / dolor de talón (fascitis plantar asociada),Artritis inflamatoria,Salud prostática / Molestias prostáticas,Artrosis (desgaste articular / osteoartritis),4,APROBADA,P015,,,
PAT_00141,Patologias,Artritis inflamatoria,Nivel 1,Sintomas_Patologia,Una persona presenta señales como Dolor articular; inflamación visible; articulaciones calientes o sensibles; rigidez prolongada especialmente al despertar; dificultad para mover la articulación; fatiga asociada; molestias en varias articulaciones.. ¿Con cuál de las siguientes patologías se relacionan?,Artritis inflamatoria,Apoyo a la salud reproductiva femenina y planificación del embarazo,Insomnio,Control glucémico (Diabetes mellitus tipo 2 / Prediabetes),1,APROBADA,P016,,,
PAT_00142,Patologias,Artritis inflamatoria,Nivel 1,Causas_Patologia,Factores como Alteraciones del sistema inmunológico; predisposición genética; procesos inflamatorios crónicos; infecciones previas en algunos casos; factores ambientales. pueden estar relacionados con cuál de las siguientes patologías?,Bienestar íntimo femenino y función sexual,"Dolor muscular, contracturas y molestias musculoesqueléticas localizadas",Artritis inflamatoria,Síndrome de Ovario Poliquístico (SOP),3,APROBADA,P016,,,
PAT_00143,Patologias,Artritis inflamatoria,Nivel 1,Patologia_Descripcion,¿Cuál de las siguientes descripciones corresponde a Artritis inflamatoria?,"Enfermedad en la que los huesos pierden densidad y resistencia, aumentando el riesgo de fracturas, especialmente en columna, cadera y muñeca. Puede avanzar silenciosamente durante años sin síntomas evidentes.","Condición en la que existe inflamación dentro de una o varias articulaciones, causando dolor, rigidez y sensibilidad. Algunas formas pueden tener origen autoinmune y requieren seguimiento médico.","Dolor localizado en la zona lumbar que puede relacionarse con músculos, columna o irritación del nervio ciático, pudiendo extenderse hacia glúteo o pierna.","Trastorno hormonal y metabólico caracterizado por alteraciones en la ovulación, exceso de andrógenos y, con frecuencia, resistencia a la insulina, que puede afectar la salud reproductiva, metabólica y cardiovascular de la mujer.",2,APROBADA,P016,,,
PAT_00144,Patologias,Artritis inflamatoria,Nivel 1,Descripcion_Patologia,"Una persona presenta la siguiente descripción: Condición en la que existe inflamación dentro de una o varias articulaciones, causando dolor, rigidez y sensibilidad. Algunas formas pueden tener origen autoinmune y requieren seguimiento médico. ¿A cuál de las siguientes patologías corresponde?",Artritis inflamatoria,Fibromialgia,Artrosis (desgaste articular / osteoartritis),Apoyo a la salud reproductiva femenina y planificación del embarazo,1,APROBADA,P016,,,
PAT_00145,Patologias,Ciática / Lumbalgia,Nivel 1,Patologia_Descripcion,¿Cuál de las siguientes descripciones corresponde a Ciática / Lumbalgia?,"Enfermedad degenerativa de las articulaciones en la que el cartílago que protege los huesos se deteriora progresivamente, generando dolor, rigidez y pérdida de movilidad.","Dolor localizado en la zona lumbar que puede relacionarse con músculos, columna o irritación del nervio ciático, pudiendo extenderse hacia glúteo o pierna.","Condición en la que uno o varios factores nutricionales, hormonales, metabólicos, emocionales o de estilo de vida pueden disminuir las condiciones óptimas para la concepción. El sistema brinda apoyo nutricional y bienestar reproductivo como complemento y no reemplaza la valoración médica especializada.","Enfermedad en la que los huesos pierden densidad y resistencia, aumentando el riesgo de fracturas, especialmente en columna, cadera y muñeca. Puede avanzar silenciosamente durante años sin síntomas evidentes.",2,APROBADA,P017,,,
PAT_00146,Patologias,Ciática / Lumbalgia,Nivel 1,Descripcion_Patologia,"Una persona presenta la siguiente descripción: Dolor localizado en la zona lumbar que puede relacionarse con músculos, columna o irritación del nervio ciático, pudiendo extenderse hacia glúteo o pierna. ¿A cuál de las siguientes patologías corresponde?",Fibromialgia,Apoyo a la salud reproductiva femenina y planificación del embarazo,Ciática / Lumbalgia,Control glucémico (Diabetes mellitus tipo 2 / Prediabetes),3,APROBADA,P017,,,
PAT_00147,Patologias,Ciática / Lumbalgia,Nivel 1,Sintomas_Patologia,Una persona presenta señales como Dolor lumbar; dolor que baja hacia glúteo o pierna; sensación de tirón; rigidez de espalda; dificultad para moverse; molestias después de permanecer mucho tiempo sentado o de pie.. ¿Con cuál de las siguientes patologías se relacionan?,Disfunción sexual masculina / Dificultad para la erección,Ciática / Lumbalgia,Síndrome de Ovario Poliquístico (SOP),Bienestar íntimo femenino y función sexual,2,APROBADA,P017,,,
PAT_00148,Patologias,Ciática / Lumbalgia,Nivel 1,Causas_Patologia,Factores como Sobrecarga física; malas posturas; esfuerzo repetitivo; alteraciones de columna; tensión muscular; sedentarismo; lesiones. pueden estar relacionados con cuál de las siguientes patologías?,Bienestar íntimo femenino y función sexual,Control glucémico (Diabetes mellitus tipo 2 / Prediabetes),Espolón calcáneo / dolor de talón (fascitis plantar asociada),Ciática / Lumbalgia,4,APROBADA,P017,,,
PAT_00149,Patologias,"Dolor muscular, contracturas y molestias musculoesqueléticas localizadas",Nivel 1,Causas_Patologia,Factores como Esfuerzo físico; malas posturas; estrés; tensión muscular; ejercicio intenso; movimientos repetitivos; golpes o sobrecarga. pueden estar relacionados con cuál de las siguientes patologías?,Caída de cabello (Alopecia),"Dolor muscular, contracturas y molestias musculoesqueléticas localizadas",Endometriosis,Vitalidad masculina y apoyo hormonal (Hipogonadismo / Deficiencia de testosterona*),2,APROBADA,P018,,,
PAT_00150,Patologias,"Dolor muscular, contracturas y molestias musculoesqueléticas localizadas",Nivel 1,Patologia_Descripcion,"¿Cuál de las siguientes descripciones corresponde a Dolor muscular, contracturas y molestias musculoesqueléticas localizadas?","Condición en la que existe inflamación dentro de una o varias articulaciones, causando dolor, rigidez y sensibilidad. Algunas formas pueden tener origen autoinmune y requieren seguimiento médico.","Molestias relacionadas con tensión, sobrecarga o irritación de músculos y tejidos blandos, que pueden afectar cuello, espalda u otras zonas del cuerpo.",Alteración del metabolismo de la glucosa que ocasiona niveles elevados de azúcar en sangre o dificultad para mantenerlos dentro de rangos normales.,"Dificultad para conciliar el sueño, permanecer dormido o lograr un descanso reparador, afectando el bienestar físico, mental y emocional.",2,APROBADA,P018,,,
PAT_00151,Patologias,"Dolor muscular, contracturas y molestias musculoesqueléticas localizadas",Nivel 1,Descripcion_Patologia,"Una persona presenta la siguiente descripción: Molestias relacionadas con tensión, sobrecarga o irritación de músculos y tejidos blandos, que pueden afectar cuello, espalda u otras zonas del cuerpo. ¿A cuál de las siguientes patologías corresponde?",Salud prostática / Molestias prostáticas,"Dolor muscular, contracturas y molestias musculoesqueléticas localizadas",Bienestar íntimo femenino y función sexual,Quistes ováricos funcionales,2,APROBADA,P018,,,
PAT_00152,Patologias,"Dolor muscular, contracturas y molestias musculoesqueléticas localizadas",Nivel 1,Sintomas_Patologia,Una persona presenta señales como Dolor localizado; sensación de tensión o contractura; rigidez muscular; molestias al mover la zona; cuello o espalda cargados; sensación de cansancio muscular.. ¿Con cuál de las siguientes patologías se relacionan?,Bienestar íntimo femenino y función sexual,Síndrome de Ovario Poliquístico (SOP),Control glucémico (Diabetes mellitus tipo 2 / Prediabetes),"Dolor muscular, contracturas y molestias musculoesqueléticas localizadas",4,APROBADA,P018,,,
PAT_00153,Patologias,Fibromialgia,Nivel 1,Causas_Patologia,Factores como Alteraciones en la percepción del dolor; factores neurológicos; estrés prolongado; alteraciones del sueño; predisposición individual. pueden estar relacionados con cuál de las siguientes patologías?,Disfunción sexual masculina / Dificultad para la erección,Espolón calcáneo / dolor de talón (fascitis plantar asociada),Fibromialgia,Artritis inflamatoria,3,APROBADA,P019,,,
PAT_00154,Patologias,Fibromialgia,Nivel 1,Descripcion_Patologia,"Una persona presenta la siguiente descripción: Síndrome caracterizado por dolor musculoesquelético generalizado, acompañado frecuentemente de fatiga, alteraciones del sueño y mayor sensibilidad al dolor. ¿A cuál de las siguientes patologías corresponde?",Fibromialgia,Bienestar íntimo femenino y función sexual,Caída de cabello (Alopecia),Perimenopausia / Menopausia,1,APROBADA,P019,,,
PAT_00155,Patologias,Fibromialgia,Nivel 1,Sintomas_Patologia,Una persona presenta señales como Dolor generalizado en diferentes zonas del cuerpo; cansancio frecuente; sueño no reparador; rigidez; sensibilidad aumentada; dificultad para concentrarse; molestias musculares persistentes.. ¿Con cuál de las siguientes patologías se relacionan?,Endometriosis,Fibromialgia,Bienestar íntimo femenino y función sexual,Perimenopausia / Menopausia,2,APROBADA,P019,,,
PAT_00156,Patologias,Fibromialgia,Nivel 1,Patologia_Descripcion,¿Cuál de las siguientes descripciones corresponde a Fibromialgia?,"Enfermedad en la que los huesos pierden densidad y resistencia, aumentando el riesgo de fracturas, especialmente en columna, cadera y muñeca. Puede avanzar silenciosamente durante años sin síntomas evidentes.","Síndrome caracterizado por dolor musculoesquelético generalizado, acompañado frecuentemente de fatiga, alteraciones del sueño y mayor sensibilidad al dolor.","Dilatación anormal de las venas del cordón espermático, generalmente en el lado izquierdo, que puede afectar la circulación testicular y, en algunos casos, la fertilidad, la producción de testosterona o generar molestias locales.","Condición en la que uno o varios factores nutricionales, hormonales, metabólicos, emocionales o de estilo de vida pueden disminuir las condiciones óptimas para la concepción. El sistema brinda apoyo nutricional y bienestar reproductivo como complemento y no reemplaza la valoración médica especializada.",2,APROBADA,P019,,,
PAT_00157,Patologias,Espolón calcáneo / dolor de talón (fascitis plantar asociada),Nivel 1,Descripcion_Patologia,Una persona presenta la siguiente descripción: Molestia localizada en la zona del talón que suele relacionarse con irritación de tejidos de soporte del pie y puede generar dolor al caminar o permanecer de pie. ¿A cuál de las siguientes patologías corresponde?,Disfunción sexual masculina / Dificultad para la erección,Espolón calcáneo / dolor de talón (fascitis plantar asociada),Salud prostática / Molestias prostáticas,Perimenopausia / Menopausia,2,APROBADA,P020,,,
PAT_00158,Patologias,Espolón calcáneo / dolor de talón (fascitis plantar asociada),Nivel 1,Causas_Patologia,Factores como Sobrecarga del pie; aumento de peso; estar mucho tiempo de pie; actividad física intensa; calzado inadecuado; alteraciones de apoyo plantar; envejecimiento. pueden estar relacionados con cuál de las siguientes patologías?,Espolón calcáneo / dolor de talón (fascitis plantar asociada),Endometriosis,Caída de cabello (Alopecia),Insomnio,1,APROBADA,P020,,,
PAT_00159,Patologias,Espolón calcáneo / dolor de talón (fascitis plantar asociada),Nivel 1,Sintomas_Patologia,Una persona presenta señales como Dolor en el talón al dar los primeros pasos; dolor después de periodos de descanso; sensibilidad al apoyar; molestia al caminar; rigidez en la planta del pie.. ¿Con cuál de las siguientes patologías se relacionan?,Vitalidad masculina y apoyo hormonal (Hipogonadismo / Deficiencia de testosterona*),Perimenopausia / Menopausia,Ciática / Lumbalgia,Espolón calcáneo / dolor de talón (fascitis plantar asociada),4,APROBADA,P020,,,
PAT_00160,Patologias,Espolón calcáneo / dolor de talón (fascitis plantar asociada),Nivel 1,Patologia_Descripcion,¿Cuál de las siguientes descripciones corresponde a Espolón calcáneo / dolor de talón (fascitis plantar asociada)?,"Trastorno hormonal y metabólico caracterizado por alteraciones en la ovulación, exceso de andrógenos y, con frecuencia, resistencia a la insulina, que puede afectar la salud reproductiva, metabólica y cardiovascular de la mujer.","Enfermedad en la que los huesos pierden densidad y resistencia, aumentando el riesgo de fracturas, especialmente en columna, cadera y muñeca. Puede avanzar silenciosamente durante años sin síntomas evidentes.",Molestia localizada en la zona del talón que suele relacionarse con irritación de tejidos de soporte del pie y puede generar dolor al caminar o permanecer de pie.,"Dificultad persistente para lograr o mantener una erección suficiente para una relación sexual satisfactoria. Puede estar relacionada con factores físicos, hormonales, circulatorios, prostáticos o emocionales.",3,APROBADA,P020,,,
RES_00001,Restricciones,LP-DIG MAX x 31 GR,Nivel 1,Producto_Motivo,"Para el producto LP-DIG MAX x 31 GR, ¿cuál de las siguientes afirmaciones corresponde al motivo de la restricción?",Al ser un producto en polvo/multivitamínico puede contener componentes que deben revisarse según la formulación y el control nutricional del usuario.,La disminución de la función renal puede favorecer la acumulación de magnesio.,Su efecto purgante puede agravar estas condiciones.,El producto puede contener componentes derivados de fuentes marinas.,3,APROBADA,X001,,,
RES_00002,Restricciones,FITO HERBALAX x 60 CAP,Nivel 1,Producto_Motivo,"Para el producto FITO HERBALAX x 60 CAP, ¿cuál de las siguientes afirmaciones corresponde al motivo de la restricción?",Los laxantes estimulantes pueden irritar el colon y agravar estas condiciones.,La curcumina puede potenciar el riesgo de sangrado y estimular la contracción de la vesícula biliar.,El resveratrol puede presentar efecto modulador sobre la agregación plaquetaria y requiere precaución en personas con riesgo de sangrado.,El uso tópico sobre piel lesionada o en personas alérgicas puede producir irritación local.,1,APROBADA,X002,,,
RES_00003,Restricciones,OREGANO OIL x 150 SOFTGELS,Nivel 1,Producto_Motivo,"Para el producto OREGANO OIL x 150 SOFTGELS, ¿cuál de las siguientes afirmaciones corresponde al motivo de la restricción?","Puede estimular la función tiroidea, modular la respuesta inmunitaria y potenciar el efecto sedante de algunos medicamentos.","La L-arginina aumenta la producción de óxido nítrico, puede favorecer la reactivación del herpes y no cuenta con suficiente evidencia de seguridad durante el embarazo y la lactancia.",Sus aceites esenciales pueden irritar la mucosa gastrointestinal.,Puede aumentar el riesgo de sangrado y estimular la contracción de la vesícula biliar.,3,APROBADA,X003,,,
RES_00004,Restricciones,FITO PROSTENFIT x 60 CAP,Nivel 1,Producto_Motivo,"Para el producto FITO PROSTENFIT x 60 CAP, ¿cuál de las siguientes afirmaciones corresponde al motivo de la restricción?",El Saw Palmetto puede tener un leve efecto antiagregante plaquetario.,Contiene colágeno de origen marino.,El riñón participa en la eliminación del magnesio; puede acumularse cuando existe deterioro renal importante.,La L-Arginina favorece la vasodilatación y puede potenciar la disminución de la presión arterial.,1,APROBADA,X004,,,
RES_00005,Restricciones,FITO L-ARGININA + ZINC + MAGNESIO,Nivel 1,Producto_Motivo,"Para el producto FITO L-ARGININA + ZINC + MAGNESIO, ¿cuál de las siguientes afirmaciones corresponde al motivo de la restricción?",Puede prolongar el tiempo de sangrado y provocar reacciones en personas alérgicas al pescado.,"Puede estimular la función tiroidea, modular la respuesta inmunitaria y potenciar el efecto sedante de algunos medicamentos.",La suplementación con calcio debe individualizarse cuando existen alteraciones en eliminación renal o manejo del calcio.,La L-Arginina favorece la vasodilatación y puede potenciar la disminución de la presión arterial.,4,APROBADA,X005,,,
RES_00006,Restricciones,FITO OMEGA 3,Nivel 2,Producto_Motivo,Considere el producto FITO OMEGA 3. Seleccione las DOS afirmaciones que corresponden a información registrada para sus restricciones.,El motivo registrado es: Los laxantes estimulantes pueden irritar el colon y agravar estas condiciones..,El motivo registrado es: La coenzima Q10 puede interferir con el efecto anticoagulante de algunos medicamentos..,El motivo indicado es: Producto de origen marino..,Otro motivo registrado para este producto es: Puede incrementar el riesgo de sangrado..,"3,4",APROBADA,X007,,,
RES_00007,Restricciones,FITO OMEGA 3,Nivel 2,Producto_Motivo,Considere el producto FITO OMEGA 3. Seleccione las DOS afirmaciones que corresponden a información registrada para sus restricciones.,El motivo indicado es: Puede incrementar el riesgo de sangrado..,Otro motivo registrado para este producto es: Producto de origen marino..,El motivo registrado es: La disminución de la función renal puede favorecer la acumulación de magnesio..,El motivo registrado es: La suplementación debe individualizarse en personas con alteración renal..,"1,2",APROBADA,X008,,,
RES_00008,Restricciones,FITO COLÁGENO MARINO PLUS,Nivel 2,Producto_Motivo,Considere el producto FITO COLÁGENO MARINO PLUS. Seleccione las DOS afirmaciones que corresponden a información registrada para sus restricciones.,El motivo indicado es: Contiene colágeno de origen marino..,El motivo registrado es: Puede incrementar el riesgo de sangrado..,El motivo registrado es: La L-Arginina favorece la vasodilatación y puede potenciar la disminución de la presión arterial..,Otro motivo registrado para este producto es: Contiene colágeno de origen marino..,"1,4",RECHAZADA,X009,,,
RES_00009,Restricciones,OSHECAL,Nivel 2,Producto_Motivo,Considere el producto OSHECAL. Seleccione las DOS afirmaciones que corresponden a información registrada para sus restricciones.,"El motivo registrado es: La valeriana puede potenciar el efecto sedante de otros medicamentos o sustancias depresoras del sistema nervioso central, aumentando la somnolencia..",El motivo registrado es: La vitamina E en dosis suplementarias puede aumentar el riesgo de sangrado en personas con medicamentos que afectan la coagulación..,Otro motivo registrado para este producto es: La suplementación con calcio debe individualizarse cuando existen alteraciones en eliminación renal o manejo del calcio..,El motivo indicado es: Al ser un producto en polvo/multivitamínico puede contener componentes que deben revisarse según la formulación y el control nutricional del usuario..,"3,4",APROBADA,X019,,,
RES_00010,Restricciones,OSHECAL,Nivel 2,Producto_Motivo,Considere el producto OSHECAL. Seleccione las DOS afirmaciones que corresponden a información registrada para sus restricciones.,El motivo registrado es: Su aporte elevado de calorías puede favorecer aumento de peso no deseado si no existe demanda energética o entrenamiento..,El motivo registrado es: Es un producto orientado al control de peso y no debe utilizarse en personas donde la pérdida de peso no sea apropiada..,Otro motivo registrado para este producto es: Al ser un producto en polvo/multivitamínico puede contener componentes que deben revisarse según la formulación y el control nutricional del usuario..,El motivo indicado es: La suplementación con calcio debe individualizarse cuando existen alteraciones en eliminación renal o manejo del calcio..,"3,4",RECHAZADA,X020,,,
RES_00011,Restricciones,CLORURO DE MAGNESIO,Nivel 1,Producto_Restriccion,"En el producto CLORURO DE MAGNESIO, la situación indicada es: Precaución. ¿Cuál es la característica registrada para esta situación?",Menores de edad; embarazo; lactancia; obstrucción intestinal; colon irritable activo,Gastritis erosiva o úlcera péptica activa,Enfermedad renal conocida o sin evaluación cuando existen factores de riesgo,Insuficiencia renal moderada o severa; hipermagnesemia diagnosticada.,4,RECHAZADA,X043,,,
RES_00012,Restricciones,FITO VALERIANA,Nivel 1,Producto_Restriccion,"En el producto FITO VALERIANA, la situación indicada es: Contraindicación / Precaución. ¿Cuál es la característica registrada para esta situación?",Precaución,Embarazo; hipertiroidismo no controlado; enfermedades autoinmunes tratadas con inmunomoduladores; uso concomitante de sedantes.,"Menores de 12 años; embarazo; lactancia; hipersensibilidad a alguno de sus componentes. Usar con precaución en personas que consumen medicamentos sedantes, ansiolíticos, hipnóticos o alcohol. Evitar conducir u operar maquinaria después de su consumo.","Hipercalcemia, enfermedad renal avanzada o antecedentes de alteraciones importantes del metabolismo del calcio",3,APROBADA,X018,,,
RES_00013,Restricciones,FITO COLÁGENO MARINO PLUS,Nivel 1,Producto_Restriccion,"En el producto FITO COLÁGENO MARINO PLUS, la situación indicada es: Contraindicación. ¿Cuál es la característica registrada para esta situación?",Alergia al pescado o mariscos,Menores de 12 años sin indicación médica; embarazo; lactancia; hipersensibilidad a alguno de sus componentes. Usar con precaución en personas que reciben medicamentos sedantes o que deben realizar actividades que requieran estado de alerta inmediatamente después de su consumo.,"Menores de 12 años; embarazo; lactancia; hipersensibilidad a alguno de sus componentes. Usar con precaución en personas que consumen medicamentos sedantes, ansiolíticos, hipnóticos o alcohol. Evitar conducir u operar maquinaria después de su consumo.",Uso de anticoagulantes o antiagregantes; cirugía programada; obstrucción o cálculos biliares.,1,APROBADA,X009,,,
RES_00014,Restricciones,CLORURO DE MAGNESIO,Nivel 2,Producto_Restriccion_Motivo,"En relación con el producto CLORURO DE MAGNESIO, considere la situación Precaución. Seleccione las DOS afirmaciones que corresponden a la información registrada.",La característica registrada es: Enfermedad renal avanzada.,El motivo registrado es: Los ácidos grasos omega 3 pueden aumentar el efecto antiagregante en personas con tratamientos que afectan la coagulación..,La característica registrada es: Insuficiencia renal moderada o severa; hipermagnesemia diagnosticada..,El motivo registrado es: La disminución de la función renal puede favorecer la acumulación de magnesio..,"3,4",RECHAZADA,X043,,,
RES_00015,Restricciones,FITO VALERIANA,Nivel 2,Producto_Restriccion_Motivo,"En relación con el producto FITO VALERIANA, considere la situación Contraindicación / Precaución. Seleccione las DOS afirmaciones que corresponden a la información registrada.",El motivo registrado es: Su efecto purgante puede agravar estas condiciones..,"La característica registrada es: Uso de anticoagulantes, antiagregantes o cirugía próxima.","La característica registrada es: Menores de 12 años; embarazo; lactancia; hipersensibilidad a alguno de sus componentes. Usar con precaución en personas que consumen medicamentos sedantes, ansiolíticos, hipnóticos o alcohol. Evitar conducir u operar maquinaria después de su consumo..","El motivo registrado es: La valeriana puede potenciar el efecto sedante de otros medicamentos o sustancias depresoras del sistema nervioso central, aumentando la somnolencia..","3,4",APROBADA,X018,,,
PROD_00001,Productos,OREGANO OIL x 150 SOFTGELS,Nivel 1,Producto_AccionGeneral,Considere el producto OREGANO OIL x 150 SOFTGELS. ¿Cuál de las siguientes acciones generales corresponde a este producto según la matriz?,MODO DE ACCIÓN: acción antifúngica y antibacteriana potente al alterar membrana celular de hongos y bacterias,Artrifit (dolor reumático),Gel de Caléndula (apoyo tópico en piel irritada),Apoyo en regulación emocional en personas hipersensibles,1,RECHAZADA,oregano oil x 150 softgels||modo de acción: acción antifúngica y antibacteriana potente al alterar membrana celular de hongos y bacterias,,,
PROD_00002,Productos,FITO GEL DE CALENDULA x 300 GR,Nivel 1,Producto_AccionGeneral,Considere el producto FITO GEL DE CALENDULA x 300 GR. ¿Cuál de las siguientes acciones generales corresponde a este producto según la matriz?,Apoyo en expulsión de flema ligera,"flor de jamaica con apoyo diurético suave y antioxidante, útil en retención de líquidos. Puede apoyar digestión y sensación de pesadez. COMBINACIONES: Dunplus (pérdida de peso/metabolismo)",yantén como calmante tradicional. Gel frío con efecto refrescante que disminuye sensación de ardor e inflamación. Apoyo en regeneración cutánea en quemaduras leves y lesiones superficiales (coadyuvante). COMBINACIONES: Castaño de Indias cápsulas (circulación interna + externa),Cloruro de Magnesio (apoyo muscular),3,RECHAZADA,fito gel de calendula x 300 gr||yantén como calmante tradicional. gel frío con efecto refrescante que disminuye sensación de ardor e inflamación. apoyo en regeneración cutánea en quemaduras leves y lesiones superficiales (coadyuvante). combinaciones: castaño de indias cápsulas (circulación interna + externa),,,
PROD_00003,Productos,FITO ARTRIFIT x 60 CAP,Nivel 1,Producto_AccionGeneral,Considere el producto FITO ARTRIFIT x 60 CAP. ¿Cuál de las siguientes acciones generales corresponde a este producto según la matriz?,Magnesio (sistema nervioso),Mejora rigidez y movilidad,Zinc adicional (defensas). FRASE DE VENTA: 'Ayuda a descongestionar y reforzar defensas en gripa con mocos.',apoyo en oxigenación cerebral,2,RECHAZADA,fito artrifit x 60 cap||mejora rigidez y movilidad,,,
PROD_00004,Productos,FITO OMEGA 3 x 100 PERLAS,Nivel 1,Producto_AccionGeneral,Considere el producto FITO OMEGA 3 x 100 PERLAS. ¿Cuál de las siguientes acciones generales corresponde a este producto según la matriz?,apoyo antioxidante,"Biotina (cabello si hay déficit). FRASE DE VENTA: 'Detox verde completo: limpia, nutre, energiza y fortalece defensas.'",Vitamina E cosmética (piel seca). FRASE DE VENTA: 'Calma y regenera tu piel de forma natural.',Colágeno Marino (articulaciones/piel),4,RECHAZADA,fito omega 3 x 100 perlas||colágeno marino (articulaciones/piel),,,
PROD_00005,Productos,FITO GINKGO BILOBA x 100 CAP,Nivel 1,Producto_AccionGeneral,Considere el producto FITO GINKGO BILOBA x 100 CAP. ¿Cuál de las siguientes acciones generales corresponde a este producto según la matriz?,apoyo indirecto en dolor articular leve asociado a componente circulatorio. COMBINACIONES: Breinap (memoria + energía mental),Nutrición de fibra capilar y piel,"apoyo en piel (regulación de inflamación y sebo, acné)",Apoyo en conciliación del sueño cuando hay nerviosismo,1,RECHAZADA,fito ginkgo biloba x 100 cap||apoyo indirecto en dolor articular leve asociado a componente circulatorio. combinaciones: breinap (memoria + energía mental),,,
PTAG-000002,Producto,Acción General,Nivel 2,Producto-Acción General,¿Cuáles de las siguientes acciones generales corresponden al producto FITO CALENDULA FITO X 100 CAP? Seleccione las dos opciones correctas.,Hidratación profunda,perimenopausia/menopausia y defensas bajas,Apoyo en inflamación de mucosa oral (encías),Apoyo en procesos inflamatorios de piel (coadyuvante),3;4,APROBADA,PTAG-F000036;PTAG-F000394;PTAG-F000121;PTAG-F000120,,,
PTCA-000001,Producto,Componente - Acción,Nivel 1,Producto-Componente-Acción,"En el producto FITO ACEITE ARGAN MASAJES x 240 ML, ¿cuál de las siguientes acciones corresponde específicamente al componente Aceite de argán?",Estimula respuesta inmunológica,"disminuye hiperalerta y tensión, facilitando conciliación del sueño y reduciendo ansiedad. Útil en insomnio por estrés, irritabilidad y síntomas somáticos de ansiedad (tensión, palpitaciones, colon irritable).",Acción antiinflamatoria tópica,Hidratación profunda,4,APROBADA,PTCA-F000101;PTCA-F000182;PTCA-F000071;PTCA-F000015,,,
PTCA-000002,Producto,Componente - Acción,Nivel 2,Producto-Componente-Acción,"En el producto FITO BIOTIN 900 MCG X 60 CAP, ¿cuáles de las siguientes acciones corresponden específicamente al componente Biotina (Vitamina B7)? Seleccione las dos opciones correctas.",como antioxidante liposoluble que protege membranas celulares y reduce daño oxidativo,Soporte estructural del cabello y uñas,Apoyo en estados carenciales,Apoyo en bienestar femenino (cólicos leves),2;3,APROBADA,PTCA-F000179;PTCA-F000004;PTCA-F000006;PTCA-F000067,,,
PTCP-000001,Producto,Categoría principal,Nivel 1,Producto-Categoría principal,¿A qué categoría principal pertenece el producto FITO TRATAMIENTO MAJENDY X 15 GR?,Digestivo / Microbiota,Osteomuscular / Magnesio,Respiratorio / Congestión y flema,Cabello,4,APROBADA,PTCP-F000020;PTCP-F000028;PTCP-F000043;PTCP-F000007,,,
PTCC-000001,Producto,Categoría principal y complementaria,Nivel 2,Producto-Categoría principal-Categoría complementaria,¿Cuáles de las siguientes categorías corresponden al producto FITO PROSTENFIT x 60 CAP? Seleccione las dos opciones correctas.,Cabello,Próstata,Uñas; Piel; Déficit nutricional,Cabello; Salud masculina; Disfunción sexual asociada a próstata,2;4,APROBADA,PTCC-F000001;PTCC-F000002,,,
PTG-DS-000001,Patología,Definición,Nivel 1,Patología-Definición,¿Cuál de las siguientes opciones describe correctamente la patología Artritis inflamatoria?,"Dilatación anormal de las venas del cordón espermático, generalmente en el lado izquierdo, que puede afectar la circulación testicular y, en algunos casos, la fertilidad, la producción de testosterona o generar molestias locales.",Alteración del metabolismo de la glucosa que ocasiona niveles elevados de azúcar en sangre o dificultad para mantenerlos dentro de rangos normales.,"Condición en la que existe inflamación dentro de una o varias articulaciones, causando dolor, rigidez y sensibilidad. Algunas formas pueden tener origen autoinmune y requieren seguimiento médico.","Alteraciones de la próstata que pueden afectar la micción, producir inflamación o molestias y, en algunos casos, asociarse con cambios en la función sexual.",3,APROBADA,PTG-F000016,,,
